label,text
2,"Daniel, there's no cow tipping and hoe downs in Jackson... This city living lol"
1,&#8220;@Tylar____: This single shit so boring &#128555;&#128530;&#8221;suck it bitch
1,@DeliaParedez @rikki_lovee @GabrielaAngela4 @StephyRae7 @TheOneMiss_Luu @Ramona_Pilar I'm coming bitches.
2,Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.
1,@RussellTpot @ebgbz1 I am just saying.. I would beat you down like the bitch that you are... then put my foot on your neck and shoot you
2,"@JennyTripleTit it's also a bird, a city, and a math theorem. I make no assumptions!"
1,"@JusDahl I want some.....I'm so damn tired of being in the fucking kitchen, a bitch is hot and needs a glass of wine and a back rub"
1,@_James_Kirby_ @mflury30 back off ya queer bag
2,"@megynkelly 
I don't understand the need for multiple autopsies. I guess they're going to keep on until they can slant 1 against the officer"
2,Good morning Charlie @Charlie4927 @jrstws @qnoftherealm @SavvyHuman @scdorn @yrwol7 @PlainUnamerican @ErickInNC @PuterPrsn @tomwfry
1,@The_Paradox He a bitch you should do it
1,@JawShoeeAhhh you're a bitch lol
1,"&#8220;@slllick_: Y'all be like.. "" I want a love like Rashad &amp; New New""... Shit y'all already got one. Lying about who you are ass hoes lmao&#8221; &#128514;&#128514;"
1,@Meeeesh1395 my fuckin mom is a bitch. Like she aint even payin for it. Dylan is and he said its fine.
2,RT @tishforprez: that pointy nail game is for da birds.
2,@LuckyL3FT @najmaaa_ali yellow bone be oh so easy wit da name callin b
2,RT @AmyRoseKathryn: Justice for British seagull spray-painted red by thugs! The bird won&#8217;t be able to fly anymore! http://t.co/8PyhwE4L8S h&#8230;
2,"@ofhdirector Everybody, look at this bird-killing wind mill lover. ;-)"
1,@Huntermoore finger my pussy slowly with circular motion
1,@MirDinero ugly bitch cdfu http://t.co/dOkzmu8i0F
1,&#8220;@codyaveresch: Paint brushes over Bugattis #StundentPainters bitch&#8221; paint me like one of your French girls
2,RT @PzFeed: Diplomatic trolling: Russian embassy mocks NATO's satellite pictures http://t.co/xklXbYxZbG
2,"""@kazooook: We actin like it's the 7th day @WesGodLaFlare http://t.co/s9gMtEvpaT""
&#128123;spook"
2,Man arrested after 40 opened nip bottles of vodka found in car http://t.co/VtusSbGHbR
2,I can hear the birds chirpin!
2,"RT @WillMcAvoyACN: An ad for the Haitian charity ""Water Is Life"" mocks people who use #FirstWorldProblems hashtag through juxtaposition. ..."
2,Alex Smith wears red and yellow now so quit being psycho ex boyfriends and get over him. He's in the past
1,@I_GotOne he had the hoes too
2,Not a word on Jihadi stream about the Kurdish female suicide bomber in Kobane. That story undermines their mythology on several levels.
1,&#8220;@CheyaGurr: @A_Mitchellll13 ur seriously a fag&#8221;don't hate
1,"@Brutal_Brandy We had a Pacer in the 70s &amp; I 'member loving when ""Hair of the Dog"" came on the quadraphonic stereo so I could say ""bitch""lol"
2,A-Rod said the number #13 he wears on his uniform is for opposing teams to fear him but the fact is A-Rod is a damn cancer to the #Yankees
2,Use to trap them birds now I'm fly like a birdddd
1,"""if i wasnt in a work place id deck you"" aye fucking right, I'd give you a tyson 4 combo nd end you with an uppercut. Shut the fuck up bitch"
2,@KenSuttling Man City and the Yankees have got together to form the 20th MLS club.They begin playing in 2015.
1,@Inkedup_Tiny ^___^ still should've walked over and said something pussy
1,&#8220;@Weakass_Drex: If Jennifer Hudson can lose weight anybody can you fat ass hoes!!!&#8221;&#128514;&#128514;&#128514;&#128514;
1,"""Stop looking us and go eat some pussy, you yuppie fucks."""
1,"@DrMalvo @_Rotten__ 
Who is da ""we"" whitey?"
2,@aj2amazing Obispo ho. We'll do it big
2,Always thought golden Oreos were the same as original Oreos but oh my god I just climaxed
1,@_BeautifulKeezy lmfao bitch was I talking to you &#128514;&#128514;
2,"Let's play ""What will the ghetto white girl with neck tattoos in front of me buy.""
If you answered Cigarillo's...you've seen this episode b4"
2,@TibaBurger: Straight off the bench #ned #WorldCup2014
2,I used to picture him coming up the wadi to FOB Sharana with a barrel of brandy for me @iiarwatch
1,@GabrielaAngela4 @DeliaParedez @StephyRae7 @TheOneMiss_Luu @Ramona_Pilar @rikki_lovee whatever Gabby! You hoe
1,#bslfe in this bitch #PullUp 40st and Washington space A-80 http://t.co/H2HV64h9wh
2,RT @ConsrvativeDiva: Must-Watch: Bill Maher Schools PBS Host Charlie Rose Over Islam's 'Illiberal Beliefs' http://t.co/5pq91jxOeV
2,This fuzzy wuzzy kitten wants to know how a raven is like a writing desk. Find out why here &#8594; http://t.co/GI9On86iGV http://t.co/HlKDTSgKwU
1,@HughSpliffner hurt hoes be like
2,"RT @LauraBehnke: #Yankees fans having flashbacks! RT @WCCORosen: @LauraBehnke You remember THIS Phil Hughes! It's already 4 to 0, still no &#8230;"
1,@MergardOlivia &#128539;&#128539;&#128539; yaaaas bitch
2,@edouglas528 Quick game for Sox Yanks.....hope you get home soon
1,@KingLister10 @Sweet_Loveeee @_ItsCheese that shit chunky lol
1,@EvanBecker513 @_TriggaPlease_ @MorbidMermaid @zooyorkinit @_ShayisdaBOMB_ @Rainbowblake they can see this dumbass nigger
1,"@VAKILL shut up faggot, you and Ras need to make an album together, we'll Ras fell off, you didn't (cont) http://t.co/nrmc483M"
2,@Titan4Ever2488 how are Yankees games on the radio? Good announcers?
1,&#8220;@lopezbrittaney: How do you have a beautiful female and still find a way to fuck w/ ratchet hoes.. I don't get it&#8221; &#128079;&#128079;&#128588;&#128075;&#128588;
1,@PRoseish yeah because George Zimmerman is a pussy ass coward.
1,"""@wiganzlad: ""@MarkyCrumb: ""@gmail_shorts: I'm on my way http://t.co/MqcZuXlbtT"" love a #chav""hot"" sexy scally fucker."
1,@AustinG1135 your the one keeping me up faggot!
2,"Come home from work to Bridesmaids, Twinkies and a bottle of wine #bestroommateever @TheFaithAnne"
1,@KenSuttling That twat Barry Hearne.It would seem to be all about there was no option for teams to share the venue.
1,@KelseyHison @JODYHiGHROLLER see bitch this is why you have no friends
2,I'm definitely watching that mook/ lux battle today damn it!!!
2,Hey @Yankees fans is this a good score ? #lookingformore http://t.co/HLQAl7cIGf
2,RT @bakedbeansbro: Throw me in trash http://t.co/GvGMJJ6vYi
1,@Tamishaa___J I know that bitch don't going nomo
1,@JuliaDBrock I'm not a bitch. Take it back.
1,"&#8220;@2Blunts1Jorge: Lol bitch funny, i was over you from the min i tossed your ass to the curb&#128567;&#8221; &#128588;&#128557;"
2,Why is my mother bothering me about the trash? It's my day off leave me alone and stop nagging
1,&#8220;@nicekicks_nico: I see so many mad hoes on the tl. Tht shit should be illegal.&#8221;tbh
2,RT @PrettyMillz: My car insurance is trash !!!
1,@Rorschach7 But not disaster pussy. That thing is a wreck.
1,"@RealSkipBayless @KingJames is a little bitch , that's why"
2,Regular joes rockin tha boat that's us redneck yacht clubbb&#9728;&#127926;
2,"Going through my computer and found the ""Shake that monkey"" video we made freshman year in Dillard! &#128514;&#128514; @BruhKiaraThrowd was Too Short"
2,@DeJLoaf mixtape sell sole got some bangers!
2,RT @kitt: @shinypb not only you. and that pom stuff? totally porn.
2,She sounded like a bird crowing
1,@Seanability I love her too much. Maybe one of my bitchier birds...
1,"""@AdoreZoey: How u gone bring ur side bitch to a game where You know Ya gf friends at ?! &#128553;&#128553;&#128553;&#128553;"" I SWEAR!!!!!"
2,RT @WOWFoodPics: Oreo Shake http://t.co/YE22nl8bsE
2,@Big_Jim777 happy birthday you dirty little bird &#128520; tear it up &#127867;&#127881;&#127880;
2,@d6_9b idk... It's trash though!
2,RT @SunSentinel: The @SunSentinel Editorial Board endorses Charlie Crist for governor -- Better for Floridians http://t.co/t21z2YBZlQ http:&#8230;
1,"@MarketWiseNick In many areas has that look, but need to see bean count-said it before, beans are a bitch-tend to do what you don't expect"
2,Panda Express is so trash but I wanted Chinese and didn't feel like gettin out the car
2,@mandaxll2963 yellow is even better
2,"Surprise, surprise! TSA trashes Brandon Darby's Border Patrol sources http://t.co/EtDKzFrRzK"
1,"#BOB Bass over bitches @HankJohnson11 bitches on his dick, fishes on the dock"
2,American culture is stuck to the side of the toilet. Graffiti writers in Europe can create better art without any lowlife trash sex jokes.
2,RT @PattyChocMilk: #teabagger math http://t.co/lOiZi6fM6U
2,RT @pellucidstyles: they might be called 5 seconds of summer but their songs are 3 minutes of trash
1,"""How hotter than is it?"" ""A bitch."""
2,"RT @SportsCenter: ""I&#8217;ve had the greatest job in the world. I got a chance to be the shortstop of the New York Yankees.&#8221; - Derek Jeter http:&#8230;"
1,@Briscoefunnyguy @_KaeeJones da fuck that hoe look sad
1,@HuffingtonPost the little cunt can just die for all I care!
1,"' Babyy moaaaanin &#1041219;&#1041222; Got me zone'nn...... I want this bitch next to me , pussy like ecstasy &#1043215; ."
1,@Meeeesh1395 damn makin bitches jealous in reality &amp; Twitter/facebook. Prolly mad bc if her pic was posted it wouldnt be taken as a joke! &#128514;
2,RT @toddknife: Full @weakenednachos set (except the last song) from Southern Darkness Fest last month. Who's the ape on guitar? https://t.c&#8230;
2,I just might buy myself an A-Rod jersey #NewYork #Yankees #MLB
1,"""Niggas be pressed for pussy, Eeeeeen nothin"""
1,"@JPantsdotcom @Todd__Kincannon @the__realtony naaaaa, just popped across my TL, so I commented. But nice try faggot!"
1,#agreed &#58399;&#58399; RT @oliviaMrose: There are a few badd ones but idk..mixxed bitches is really where its at tho
1,@Mids_areForkids lmao im bein foreal fuck all them bitches like that!
1,&#8220;@nhalegood: When hoes feel like their photo didnt get enough favorites http://t.co/ZDf98BpF94&#8221;
1,@RespectBox @lefthooklounge @Rodriguez5_ he's texas trash bro
1,"@OptimusOdd mine will say ""the intimidator"" &#128514;&#128514; cause bitches can't handle it.&#128514;"
1,"@CallNeeshCakey &#128514; das new bae , my bitch bad or naw lmao"
1,"' Ima pull up , eat on that pussy and dip &#1041219;&#9996;&#65039; ,"
1,@Mig_uel04 really telling me to call him boo.... Uhhh naw &#128581; you the niggah &amp; that's that &#128540;
2,"RT @ImNeverChillin: When yo phone go off in class &amp; the teacher say ""turn that trash off"" but it's one of the songs on yo mixtape http://t.&#8230;"
1,"""These hoes keep callin but I ain't pickin up""&#127926;&#127926;"
2,"""@Addicted2Guys: -SimplyAddictedToGuys http://t.co/1jL4hi8ZMF"" woof woof hot scally lad"
2,"RT @attsmcjay: ""One man's trash is another man's treasure""...perfectly explains strippers with daddy issues."
1,"@WhatTheFFacts this some bullshit, bitch. Show Lana Kane."
2,"RT @Loxodonta_s: #News &#8212; #Democrats and #AntiSemitism &#8212; #Jewish group condemns VP Joe Biden&#8217;s offensive reference to ""Shylocks"" http://t.co&#8230;"
2,"Giants vs. stinky birds Sunday 
...think Ima make some wings &#128522;"
2,"RT @sofuckingSwazye: ""mayonnaise colored benz i push miracle whips"" http://t.co/BmXuyP8ehH"
2,RT @KingCuh: ouuua ita siana. alu polosi ho nifo NAMU TA'E.
2,These peanut butter brownies bout to give me life too! &#128523;
2,"""@MotherJones: 10 birds your grandkids may never see, thanks to climate change http://t.co/XqmXHkAsWt http://t.co/RbITeGRnhm"" #Climate"
2,"RT @DragonflyJonez: ""You men are trash if your homeboy is cheating and you dont tell his wife/girl and break up their family."" LOLNO"
1,@AsvpRvchel @kittty_jpg @nosfiend215 nah im forreal both of yall pussies smell like some dried up crusty fish guts
1,"""Her great grandmas a hoe,her grandmas a hoe,her moms and a hoe, and she's a hoe! It's a long line of hoes!"" -Grandpa Carl everyone"
2,@AdamSchein @TheMayorMatt I may have just cried a tad #illmissu shiner
2,Thou shall not mock Ryan(the future)Kelly
1,@BryanBalsamo lmao u ain't a savage &#128514;&#128514; these hoes for everybody
2,So am I the only cracker up playing his guitar (thank you @Tampa_Rick ) on this Saturday night?
1,@Maria_DeAmor bitch I told you to hit me when you got back
1,"@KR3TZ3R15 Idk is she's actually from there lol, we followed a band. But we met a few bainbridgians. This bitch had like 4 teeth I swear lol"
1,""" hoe what its hitting for """
2,"@AnthonyCumia @cokelogic 
Hey Antony you speaks colored good"
1,"""This is for all the fans that waited, the bitch niggas that hated / Old hoes we dated, look mama, we&#8230; http://t.co/sNRY6A7VYB"
2,"RT @LorenaSGonzalez: I am a California State Assemblywoman, but remain a proud @Teamsters #unionmember -- celebrating #LaborDay weekend ho&#8230;"
2,Weed brownies &gt;&gt;&gt;&gt; &#128553;&#128079;
2,RT @SickDrawings: 3D bird &amp; feather drawing http://t.co/tcPRVBGspt
1,"&#8220;@CoIlegefessions: ""Finally got a hot bitch to dance on me, came in my pants while she was grinding on me. Lost that chance""UW-Madison&#8221;lmao"
2,Cheeky thoughts as the rooster crows.
1,@IHOP you fucking pussy
1,@BodyByMalone Lesson 12 don't pass out at before 12 like a lil bitch
2,RT @KianteDevuan_: Beautiful smiles and colored eyes&#128525;
2,#Yankees I went to Golds with Cruz in 2010 when he was a Sound. No upper /lower body strength.. Hmm now 40 HR hitter. Won't say the S word.
1,@DeArionBASEDGOD nigga fuck you. Some plano schools go hard then a bitch way better than Richardson.
1,"@COK3COKE Now, mfa don't wanna spend a dime wit em. Prolly out here yelling money over bitches."
2,The Wayans bros is the most retarded show ever.
1,@Huntermoore my pussy is aching for ur follow bae
2,"RT @ParkerHouk1: If I could be anywhere on earth right now, you know it would be Yankees Stadium"
2,@HAUNTINGILINSKY @sorryimalex Bc @taylorcaniff is trash why would he lie about that? I told you he's real
1,@Yummys_World &#8220;@ThoughtsOfRandy @STROCORLEONE + That bitch already got past demons in her.Seeding her up just gone fuse more.
2,Twinkies are so unfilling. which is odd because they are filled
1,"""@KazAtta: @1TAKEHOV Oh man.. ""its 5 am, you off a molly, ho where the fuck ya seed at??"""" #fixed"
1,@GBLeighton remember 94 can be a bitch! Stop to drink if you get stalled #wib advice!
2,I got to get the trash out and make breakfast for the Frau and start laundry so y'all be good till I get back. Cracker Out!
2,"@GOPBlackChick @barrackobama just said u.s.was full of nice,giving,smart ppl.I thought we were mean,unexceptional,bitter clingers?#evolved?"
2,"RT @ella__fraser: When you clam up, my survival instinct is to kick the door shut"
1,@YungIll314 everybody in Dot Mob/O-Red/Mickey Factz when you battled Clips he wore some ancient hong kong shit + 2 different colored hi-tops
2,Alexa's phone gave us colors and Julia got yellow I'm dying #racistaf
2,"RT @LifeFlightGirl: When someone is murdered, the police investigate the spouse first. 

And that tells you everything you need to know abo&#8230;"
2,Eating brownies and then going to the gym... Idk
1,"""It's allegations, were u in the bedroom? Did u see it?"" Words of a naive &amp; blind bitch. We know ur husband cheated on u. Ramona is dumb!!!"
2,"RT @paul_lander: Yesterday, the caged bird sang the blues. RIP #MayaAngelou."
2,"RT @AishaMoodMills: Fox News mocks victim of Ray Rice elevator assault: &#8216;I think the message is, take the stairs&#8217; http://t.co/6TKLgUP2Wh ht&#8230;"
1,"&#128128; RT @OGBEARD: ""OMG LIL B FOLLOWED ME YASSSS"" 

bitch he follow everybody shut yo ass up"
